   1.3931135e-14   0.0000000e+00   0.0000000e+00   0.0000000e+00 -2.2176874e-111  -9.4039548e-38
  -2.2745173e-02   4.3919840e-01  -9.4887826e-02  -1.2104041e-02   3.1144725e-03  -8.7840026e-05
  -4.6912138e-02   4.1053496e-01   1.8601664e-01  -1.1939521e-02   3.6538994e-03   3.2093259e-04
  -1.6626843e-02   3.5178956e-01   6.0851735e-02  -9.9261566e-03   3.1400125e-03   7.7986741e-04
  -5.7586439e-02   4.5625190e-01   1.9265488e-02  -1.0834387e-02   3.5133524e-03   3.0939261e-04
  -4.7460969e-02   3.8379860e-01   1.3255032e-01  -1.1095814e-02   3.4493873e-03   3.8465557e-04
  -4.5725506e-02   4.4958981e-01   9.7937548e-02  -1.1679318e-02   3.2355380e-03   8.4320918e-05
  -3.8617473e-02   3.9836225e-01   1.5980921e-01  -1.1860864e-02   3.1982925e-03   1.9262443e-05
  -5.1679503e-02   4.4308278e-01   1.1547823e-01  -1.2201381e-02   3.4143371e-03  -1.6899190e-05
  -5.1354638e-02   4.3989424e-01   1.5430042e-01  -1.2600577e-02   3.3499756e-03  -8.6903295e-05
  -2.8511785e-02   3.5818679e-01   1.1458918e-01  -1.1936477e-02   3.2188161e-03  -8.7352017e-05
  -6.0102640e-02   4.1638611e-01   1.2339732e-01  -1.1880678e-02   3.7407179e-03   5.4198438e-05
  -2.3737832e-02   3.6571053e-01   1.1010935e-01  -1.1408406e-02   3.2192727e-03   1.2587174e-04
  -5.5142467e-02   4.5820498e-01   6.5093156e-02  -1.2048127e-02   3.3590402e-03  -9.6133856e-05
  -2.4387148e-02   3.5663015e-01   1.6811911e-01  -1.1865800e-02   3.0880005e-03   1.2395023e-05
  -4.9399291e-02   4.5016130e-01   1.0305523e-01  -1.2154853e-02   3.3541956e-03  -4.4218858e-05
  -2.5233066e-02   3.7314752e-01   1.9088939e-01  -1.2272015e-02   3.0268745e-03   7.1197649e-05
  -3.5029693e-02   4.3406189e-01   1.3197455e-01  -1.2365797e-02   3.0633839e-03   1.0781178e-04
  -3.4102134e-02   3.7064383e-01  -9.2237625e-02  -1.1327114e-02   3.2839136e-03   1.3699246e-04
  -4.1845304e-02   4.3981560e-01  -9.4811846e-02  -1.2982676e-02   3.0903753e-03   7.9973983e-04
  -6.8006451e-02   5.1252232e-01  -5.4642776e-02  -1.4160864e-02   3.4390857e-03   2.7782926e-04
  -1.1070312e-01   4.8921533e-01  -2.7252950e-01  -1.1238941e-02   4.2968495e-03   1.7207599e-04
  -6.9425809e-02   4.8781736e-01  -1.2447325e-01  -1.1888964e-02   4.2902349e-03  -1.4489644e-04
  -3.8937069e-02   5.0998124e-01   1.2792851e-01  -1.5050549e-02   3.1181274e-03   8.4458956e-05
  -9.1097248e-02   5.3393217e-01  -9.0310364e-02  -1.4221032e-02   3.9365447e-03   3.6124125e-04
  -8.0094557e-02   5.1237703e-01  -1.0171288e-01  -1.3014871e-02   4.2398517e-03   2.8349387e-05
  -4.3387379e-02   5.1253871e-01  -2.2864578e-01  -1.1970298e-02   3.5946253e-03  -1.1855994e-04
  -2.3865029e-02   5.7058158e-01  -5.3868335e-02  -1.5465679e-02   2.5962230e-03   2.2416465e-04
  -9.5424440e-02   5.6713074e-01  -2.4287049e-01  -1.4092136e-02   3.9079946e-03  -6.1590929e-05
  -9.6704867e-02   5.0166872e-01  -2.4671356e-01  -1.1935058e-02   4.3991829e-03  -5.9078052e-04
  -6.9878129e-02   5.7192486e-01  -8.6028101e-02  -1.3087790e-02   4.0141184e-03  -8.3583460e-04
  -2.2042710e-02   5.5592393e-01  -1.6640560e-01  -1.3247881e-02   3.1400923e-03  -8.6176427e-04
  -3.7660185e-02   6.1107900e-01   2.0476643e-01  -1.8676266e-02   2.5650392e-03  -4.4176168e-04
  -1.0039435e-01   6.2698296e-01   1.7070511e-01  -1.7316998e-02   3.7045628e-03  -5.7249084e-04
  -6.8421325e-02   5.5773738e-01   5.0130979e-01  -1.6016099e-02   3.0163125e-03  -2.3543578e-03
  -2.9649003e-02   3.6124268e-01   3.4961818e-01  -1.2823974e-02   3.2686026e-03  -4.5535513e-04
   4.7716071e-03   2.5784863e-01   2.1716376e-01  -9.2245869e-03   2.5068644e-03   1.9505134e-04
  -1.9192041e-02   2.5729295e-01   2.5883661e-01  -8.8573592e-03   2.9950982e-03   2.0397815e-05
  -3.0820530e-02   3.3729183e-01   2.5829182e-01  -1.0500518e-02   3.2589288e-03  -1.8453361e-04
  -2.4831844e-02   3.2782238e-01   2.9487714e-01  -1.1202802e-02   3.1158745e-03  -1.3120114e-04
  -3.6094776e-02   3.8074637e-01   2.2127205e-01  -1.1262806e-02   3.2205307e-03  -2.7701947e-04
  -3.1430643e-02   2.9702016e-01   3.1774275e-01  -1.1303903e-02   3.2437069e-03  -1.3328244e-04
  -5.8339511e-02   4.4092072e-01   2.1214102e-01  -1.2165541e-02   3.5232324e-03  -2.2283562e-04
  -3.8108121e-02   3.2082648e-01   2.9726927e-01  -1.1746161e-02   3.3330246e-03  -2.2063579e-04
  -1.9447065e-02   4.1472950e-01   1.3779066e-01  -1.3162964e-02   2.8136430e-03   4.4336702e-05
  -7.3695511e-02   4.4959052e-01   1.8601965e-01  -1.2820169e-02   4.3680934e-03   3.6389681e-04
  -7.3758061e-02   4.2343247e-01   2.5307554e-01  -1.2579971e-02   4.4766209e-03  -3.7025557e-04
  -3.4671879e-02   4.3503447e-01   4.2205554e-01  -1.4439874e-02   3.4120440e-03  -4.0616239e-04
  -3.9766788e-02   5.0275399e-01   3.3486946e-01  -1.5487666e-02   3.1066270e-03  -2.1722141e-04
  -6.2252943e-02   4.9368885e-01   2.7966924e-01  -1.4514724e-02   3.8252007e-03  -5.0694512e-04
  -6.7967987e-02   4.4811726e-01   4.4740543e-01  -1.3605913e-02   4.2926283e-03  -7.1209181e-04
   1.3015994e-04   5.0124348e-01   6.8386693e-01  -1.7885187e-02   2.5385899e-03  -3.8261953e-04
  -7.0556870e-02   5.2534198e-01   5.4452581e-01  -1.6860617e-02   3.8521476e-03  -3.9596289e-04
  -1.0806645e-01   4.9953582e-01   6.0626728e-01  -1.5665278e-02   4.7780916e-03  -7.9958154e-04
  -5.2141742e-02   4.3883535e-01   5.7310744e-01  -1.4527998e-02   3.2941684e-03  -1.2056794e-03
   2.9601666e-03   5.1806589e-01   7.4486278e-01  -1.8250808e-02   2.1312614e-03  -1.0078651e-03
  -6.9328739e-02   5.0768269e-01   3.6278224e-01  -1.6150520e-02   3.3359612e-03  -1.2198921e-03
  -1.2058090e-01   5.3344872e-01   7.1405408e-01  -1.7305517e-02   4.4952965e-03  -1.8659282e-03
  -7.7434423e-02   4.9908962e-01   9.7288539e-01  -1.7556817e-02   3.6576168e-03  -1.6109073e-03
  -6.9869511e-02   3.8180274e-01   5.6351205e-01  -1.5322206e-02   4.0016865e-03  -6.1818119e-04
  -7.6659665e-02   4.4709293e-01   4.7294069e-01  -1.5124328e-02   3.9035251e-03  -5.0008955e-04
  -7.3836706e-02   4.6069154e-01   4.9399146e-01  -1.5460173e-02   3.9139109e-03  -6.2655132e-04
  -6.4905433e-02   3.8265946e-01   5.2412863e-01  -1.4910970e-02   3.8767789e-03  -7.0394330e-04
  -8.2354571e-02   4.8397362e-01   4.4982831e-01  -1.5469629e-02   4.1743742e-03  -6.4101423e-04
  -6.6827580e-02   3.6324189e-01   5.3521105e-01  -1.5181000e-02   4.1268710e-03  -6.3950707e-04
  -7.4539925e-02   4.5460444e-01   4.5943620e-01  -1.5366672e-02   4.0636524e-03  -6.3335308e-04
  -4.2648015e-02   2.0440427e-01   5.5984391e-01  -1.3740179e-02   3.9104619e-03  -4.6744673e-04
  -8.6401573e-02   2.8975902e-01   1.8057375e-01  -1.2839500e-02   4.5024519e-03  -4.7029024e-04
  -8.6998841e-02   4.3233845e-01   4.6434114e-01  -1.4570132e-02   4.5443556e-03  -8.4635985e-04
  -4.8775692e-02   4.7879137e-01   4.9449465e-01  -1.5635365e-02   3.4999632e-03  -9.8126465e-04
  -5.9595581e-02   4.8571803e-01   6.6698859e-01  -1.7202994e-02   3.7176496e-03  -5.1558796e-04
  -8.7429187e-02   4.4983428e-01   2.6822978e-01  -1.4741500e-02   4.5415548e-03  -3.9130160e-04
  -8.1250070e-02   3.8579581e-01   3.7535700e-01  -1.3112813e-02   4.4693571e-03  -6.9226531e-04
  -1.0765029e-02   4.6561993e-01   6.8737270e-01  -1.6897938e-02   2.6284380e-03  -4.7444848e-04
  -3.9430986e-02   4.8027895e-01   5.1042208e-01  -1.6341919e-02   3.3574069e-03  -3.3664099e-04
  -8.9104543e-02   4.5680273e-01   2.9092551e-01  -1.4303189e-02   4.3357255e-03  -5.5946104e-04
  -9.1520713e-02   4.8780138e-01   4.5911723e-01  -1.4155595e-02   4.4306710e-03  -9.5035474e-04
  -1.5138099e-02   5.0680494e-01   9.9638969e-01  -2.0226135e-02   2.6282891e-03  -5.0227111e-04
  -6.3601799e-02   5.2642128e-01   8.0963207e-01  -1.8889941e-02   3.2937810e-03  -5.3816930e-04
  -9.8327680e-02   5.0784207e-01   5.8636472e-01  -1.6089144e-02   4.0748542e-03  -1.2450360e-03
   6.5893703e-03   2.0915303e-01   5.5691758e-01  -9.7092609e-03   2.2335339e-03  -9.3018717e-04
   4.5654720e-02   1.0833533e-01   5.7595673e-01  -7.8755112e-03   8.1881620e-04  -1.3100461e-03
  -3.1398127e-03   1.1899964e-01   2.4846581e-01  -7.2336673e-03   1.7999469e-03  -1.4476282e-03
  -4.8059545e-02   2.2474183e-01   5.0224366e-01  -1.0374251e-02   3.3409765e-03  -7.7677880e-04
  -5.1178606e-02   2.7330817e-01   4.1370608e-01  -1.0497278e-02   3.2474934e-03  -8.0454711e-04
