   1.3178625e-14   0.0000000e+00   0.0000000e+00 -4.2579598e-109  4.6636762e-130  -3.7615819e-37
  -2.0761566e-01  -8.9049160e-02   3.2389515e-01   5.0812083e-03   1.9556957e-03  -5.9742434e-03
  -2.2020231e-01  -9.7412346e-02   3.6575590e-01   5.0837005e-03   2.5184447e-03  -6.3429063e-03
  -2.3436668e-01  -9.0669755e-02   3.1414181e-01   4.9639587e-03   2.1813336e-03  -6.7325690e-03
  -2.4990961e-01  -8.9279373e-02   2.8244266e-01   5.6612148e-03   2.1410222e-03  -6.9637667e-03
  -2.6402286e-01  -1.1589978e-01   3.5258440e-01   5.8526817e-03   2.3809137e-03  -7.0191147e-03
  -2.6566711e-01  -1.0385036e-01   3.1921674e-01   5.9263865e-03   2.2105353e-03  -7.1075632e-03
  -2.7530889e-01  -8.5134229e-02   3.3172411e-01   5.1099335e-03   2.1512333e-03  -6.9642522e-03
  -2.7098297e-01  -9.7670691e-02   3.8930483e-01   5.2315945e-03   2.4742261e-03  -6.9998144e-03
  -2.6482175e-01  -9.1277953e-02   4.4996797e-01   4.5145500e-03   2.1755445e-03  -7.0000762e-03
  -2.7759728e-01  -8.8039981e-02   4.2571190e-01   4.5800105e-03   2.0134432e-03  -7.4600646e-03
  -2.7868440e-01  -8.6582810e-02   4.2752392e-01   4.4593795e-03   2.3167688e-03  -7.4040295e-03
  -2.7197353e-01  -7.3751589e-02   4.6725357e-01   3.5894849e-03   2.4680278e-03  -7.0037436e-03
  -2.8125680e-01  -1.0337094e-01   4.9629738e-01   4.1929325e-03   2.5838184e-03  -7.2254134e-03
  -2.8873887e-01  -1.0748473e-01   4.7675490e-01   4.6153363e-03   2.8032057e-03  -7.3102498e-03
  -2.7209418e-01  -1.1655513e-01   4.9228432e-01   3.6606668e-03   2.1769056e-03  -7.1325635e-03
  -2.8988546e-01  -1.0126618e-01   4.9171618e-01   4.3252552e-03   2.9780639e-03  -7.2133884e-03
  -2.8996261e-01  -1.2885585e-01   5.1508842e-01   4.5211108e-03   3.0366873e-03  -7.3439216e-03
  -2.8913620e-01  -1.0511306e-01   5.0964101e-01   4.3011838e-03   3.1570053e-03  -7.1105549e-03
  -2.8375034e-01  -9.4589149e-02   4.8478556e-01   4.7841994e-03   2.7868329e-03  -7.2424410e-03
  -3.0373172e-01  -1.0308453e-01   5.1273187e-01   4.4479907e-03   3.3365747e-03  -7.2550983e-03
  -2.9691800e-01  -1.2902351e-01   5.2779090e-01   4.9608223e-03   3.3722939e-03  -7.2692846e-03
  -3.1036999e-01  -1.1970430e-01   5.2403719e-01   4.9025559e-03   3.4320594e-03  -7.3611007e-03
  -3.1367226e-01  -1.1155827e-01   5.1628698e-01   5.0086838e-03   3.2502616e-03  -7.4923064e-03
  -3.2590610e-01  -1.1441579e-01   5.0746251e-01   4.4430176e-03   4.0567779e-03  -7.4270321e-03
  -3.2214964e-01  -1.3168783e-01   4.2734237e-01   5.1025382e-03   3.4886667e-03  -7.4048798e-03
  -3.6731541e-01  -1.3471948e-01   5.3078053e-01   5.4911675e-03   3.8654736e-03  -8.0659196e-03
  -3.7457184e-01  -1.2800098e-01   4.4683783e-01   6.0142628e-03   4.0290934e-03  -8.1256493e-03
  -3.7894674e-01  -1.4873115e-01   5.1272356e-01   6.8290172e-03   4.3730678e-03  -8.5211921e-03
  -3.6870772e-01  -1.4502852e-01   5.5650664e-01   5.8034642e-03   4.2680523e-03  -8.5293842e-03
  -4.0256976e-01  -1.4040018e-01   5.5136883e-01   6.1013780e-03   5.3585338e-03  -8.5532003e-03
  -4.1304583e-01  -1.4006614e-01   5.8703555e-01   6.5339433e-03   5.7098468e-03  -8.8704889e-03
  -4.1798695e-01  -1.5597293e-01   6.4371419e-01   6.7487842e-03   6.2971003e-03  -9.0293404e-03
  -4.3903163e-01  -1.5316847e-01   7.7183042e-01   6.1174694e-03   6.6246320e-03  -9.7566336e-03
  -4.8017136e-01  -1.6524736e-01   7.0757585e-01   7.2617677e-03   6.7591503e-03  -9.8710844e-03
  -5.1089641e-01  -1.9158534e-01   9.0871701e-01   8.0918877e-03   8.5503454e-03  -1.0846593e-02
  -5.1665705e-01  -1.9995847e-01   1.0282833e+00   7.7735292e-03   9.4877697e-03  -1.1262022e-02
  -5.1851331e-01  -1.9081527e-01   1.1164161e+00   7.1868016e-03   9.2678829e-03  -1.1473580e-02
  -5.4613785e-01  -1.9177511e-01   1.0713773e+00   7.4024040e-03   9.7563545e-03  -1.1763251e-02
  -5.6011237e-01  -1.9007650e-01   1.1324935e+00   7.7635208e-03   1.0498415e-02  -1.1952839e-02
  -5.8885247e-01  -1.9130201e-01   1.1664023e+00   6.9477956e-03   1.0455023e-02  -1.2585296e-02
  -5.5669245e-01  -2.0325651e-01   1.2128740e+00   6.7026823e-03   1.0014432e-02  -1.2289269e-02
  -5.0920409e-01  -2.0142831e-01   1.2243973e+00   6.6783976e-03   9.2415552e-03  -1.1546438e-02
  -5.0170388e-01  -2.0204267e-01   1.3048927e+00   6.5674216e-03   9.2353335e-03  -1.1795551e-02
  -5.1540271e-01  -2.1319776e-01   1.3416641e+00   5.7450977e-03   9.5766268e-03  -1.2178722e-02
  -5.1437848e-01  -2.3567257e-01   1.3401904e+00   7.1807381e-03   9.3100892e-03  -1.2501045e-02
  -5.1399193e-01  -2.2914776e-01   1.3235076e+00   7.1687342e-03   9.3514810e-03  -1.2359653e-02
  -5.3314271e-01  -2.2565911e-01   1.3871843e+00   6.8525364e-03   9.2331927e-03  -1.2812507e-02
  -5.5945383e-01  -2.1041042e-01   1.3650459e+00   6.4653995e-03   8.7298037e-03  -1.3346083e-02
  -5.6198752e-01  -2.2710948e-01   1.3843948e+00   6.4062304e-03   8.5429724e-03  -1.3306363e-02
  -5.7266869e-01  -2.2047193e-01   1.3984342e+00   6.7778076e-03   8.8806619e-03  -1.3629136e-02
  -5.7922472e-01  -2.4655643e-01   1.3431596e+00   7.8838644e-03   8.7288959e-03  -1.4217585e-02
  -6.0705443e-01  -2.3679631e-01   1.1970624e+00   8.1373927e-03   8.6278511e-03  -1.4660627e-02
  -6.1811902e-01  -2.6110335e-01   1.3021467e+00   8.4184183e-03   9.4634780e-03  -1.4999996e-02
  -6.0954854e-01  -2.7892893e-01   1.3480633e+00   8.9597040e-03   9.5090655e-03  -1.5208369e-02
  -6.0521162e-01  -2.6925135e-01   1.3608075e+00   8.3598709e-03   9.3682781e-03  -1.5451776e-02
  -6.1545097e-01  -2.6598053e-01   1.3094348e+00   8.0038896e-03   9.1978750e-03  -1.5456017e-02
  -6.5249414e-01  -2.5821293e-01   1.3337495e+00   8.1015276e-03   1.0766655e-02  -1.5626390e-02
  -6.1682406e-01  -2.9336668e-01   1.4867210e+00   7.7748428e-03   1.0497966e-02  -1.5372253e-02
  -6.1839957e-01  -2.8153115e-01   1.4280681e+00   7.7804482e-03   1.0287527e-02  -1.5656777e-02
  -6.4284697e-01  -2.6469500e-01   1.3989897e+00   7.6527132e-03   1.0907779e-02  -1.5233520e-02
  -6.5336734e-01  -2.7302108e-01   1.5388315e+00   7.3329960e-03   1.1464498e-02  -1.5499905e-02
  -6.4374563e-01  -2.9026168e-01   1.6176444e+00   5.3226663e-03   1.1560041e-02  -1.5676316e-02
  -6.3234782e-01  -2.8271279e-01   1.6052169e+00   5.9924606e-03   1.1151504e-02  -1.5599611e-02
  -6.6658951e-01  -2.6038118e-01   1.5477956e+00   5.7587526e-03   1.1767185e-02  -1.5522828e-02
  -6.3149986e-01  -2.6564320e-01   1.7259531e+00   5.2763402e-03   1.2289525e-02  -1.5065623e-02
  -6.2325083e-01  -2.6876910e-01   1.7755734e+00   4.9151571e-03   1.1771051e-02  -1.5398291e-02
  -6.2604971e-01  -2.6051404e-01   1.7566949e+00   4.6903107e-03   1.1817995e-02  -1.5570822e-02
  -6.3451900e-01  -2.6522081e-01   1.7931755e+00   4.5598559e-03   1.1646261e-02  -1.5590551e-02
  -6.3871024e-01  -2.9650954e-01   1.8422897e+00   4.6595292e-03   1.1931050e-02  -1.5797708e-02
  -6.2198836e-01  -2.8897777e-01   1.8133626e+00   5.0055521e-03   1.1640369e-02  -1.5573565e-02
  -6.2908565e-01  -2.7673463e-01   1.7948466e+00   4.9992292e-03   1.1918689e-02  -1.5451722e-02
  -6.4013421e-01  -2.5499190e-01   1.8532081e+00   4.0891741e-03   1.2822025e-02  -1.5304111e-02
  -6.3526138e-01  -2.7243732e-01   1.8783179e+00   3.8707311e-03   1.2861636e-02  -1.5815197e-02
  -6.5707036e-01  -2.8860109e-01   1.7009104e+00   5.0443428e-03   1.2366724e-02  -1.6345730e-02
  -6.8711612e-01  -2.6559542e-01   1.7364338e+00   5.1647660e-03   1.2966531e-02  -1.6425915e-02
  -6.6893646e-01  -2.8438508e-01   1.8461846e+00   4.7531103e-03   1.3109342e-02  -1.6479160e-02
  -6.7684154e-01  -2.9832054e-01   1.8120220e+00   5.3001189e-03   1.2996515e-02  -1.6716176e-02
  -6.8444362e-01  -3.0468134e-01   1.7943002e+00   5.4365943e-03   1.3428320e-02  -1.6753955e-02
  -6.8653753e-01  -3.0428533e-01   1.7633391e+00   5.5438995e-03   1.2980569e-02  -1.6687961e-02
  -7.0168618e-01  -3.0157225e-01   1.8420616e+00   5.2080798e-03   1.3988134e-02  -1.6409704e-02
  -6.7942421e-01  -3.2672346e-01   1.9190031e+00   5.7050341e-03   1.4377383e-02  -1.6497945e-02
  -6.7888707e-01  -3.2542505e-01   1.9126411e+00   5.4413425e-03   1.4505424e-02  -1.6855468e-02
  -6.7836881e-01  -3.2226610e-01   1.8264362e+00   5.4526712e-03   1.4525179e-02  -1.6895267e-02
  -6.8647565e-01  -3.3895515e-01   1.8419419e+00   5.6407269e-03   1.4885056e-02  -1.6912177e-02
  -6.6234367e-01  -3.4496795e-01   1.9492901e+00   5.5655885e-03   1.4389829e-02  -1.6895764e-02
  -6.5603984e-01  -3.5102200e-01   1.8960115e+00   5.3932540e-03   1.3132556e-02  -1.7243641e-02
  -6.7271703e-01  -3.3689783e-01   1.7829919e+00   6.6936264e-03   1.3717080e-02  -1.7148690e-02
  -6.5803645e-01  -3.6366282e-01   1.7961619e+00   7.7114495e-03   1.3356921e-02  -1.6658382e-02
  -6.7758935e-01  -3.4325892e-01   1.9355035e+00   5.3858286e-03   1.3783676e-02  -1.6964978e-02
  -6.3987498e-01  -3.5411219e-01   1.9657227e+00   6.4479666e-03   1.2718427e-02  -1.6414687e-02
  -6.6096928e-01  -3.3780063e-01   1.8958253e+00   6.6952680e-03   1.2545034e-02  -1.6742475e-02
